"zone","state","lga","sector","ea","pid","c1q2","c1q3","c1q4a","c1q4b","c1q4c","c1q5","c1q6"
2,35,3509,2,2276,6,1,68,11,,"Farming",50,0
2,35,3509,2,2276,4,2,40,11,,"Livestock rearing",30,0
2,35,3509,2,2276,7,1,60,11,,"Farming",50,0
2,35,3509,2,2276,2,1,67,11,,"Farming",50,0
2,35,3509,2,2276,3,1,55,11,,"Farming",40,0
2,35,3509,2,2276,1,1,45,1,,,45,0
2,35,3509,2,2276,5,2,35,11,,"Livestock rearing",25,0
2,35,3511,2,1646,5,2,29,11,,"kept home",15,24
2,35,3511,2,1646,1,1,47,9,,,30,51
2,35,3511,2,1646,4,1,51,8,,,20,0
2,35,3511,2,1646,3,2,52,11,,"farming",30,0
2,35,3511,2,1646,6,1,26,11,,"schooling",26,26
2,35,3511,2,1646,2,1,60,8,,,40,0
2,35,3513,2,576,4,1,53,11,,"Farming",35,0
2,35,3513,2,576,3,2,65,11,,"Farming",55,0
2,35,3513,2,576,1,1,70,1,,,60,0
2,35,3513,2,576,2,1,57,11,,"Farming",45,0
2,35,3513,2,576,5,1,68,9,,,48,51
2,35,3513,2,576,6,2,42,11,,"Kept Home",35,0
2,35,3513,1,1278,6,2,35,11,,"Kept Home",25,0
2,35,3513,1,1278,5,1,62,8,,,37,0
2,35,3513,1,1278,1,1,67,1,,,45,0
2,35,3513,1,1278,2,1,65,11,,"Guarding job",35,26
2,35,3513,1,1278,3,2,33,11,,"Kept Home",20,16
2,35,3513,1,1278,4,1,53,9,,,35,51
2,35,3515,2,316,5,2,50,8,,,43,0
2,35,3515,2,316,4,1,38,8,,,34,0
2,35,3515,2,316,3,2,35,8,,,28,0
2,35,3515,2,316,1,1,45,1,,,40,0
2,35,3515,2,316,2,1,50,8,,,42,0
2,35,3516,2,1632,3,1,19,11,,"Farming",19,0
2,35,3516,2,1632,1,1,66,1,,,50,51
2,35,3516,2,1632,2,2,46,2,,,40,0
2,35,3516,2,1632,5,1,55,11,,"Farming",50,0
2,35,3516,2,1632,6,1,42,11,,"Farming",35,0
2,35,3516,2,1632,4,2,21,11,,"Rearing of livestock",15,0
3,36,3601,2,1214,5,1,45,7,,,40,32
3,36,3601,2,1214,6,1,34,11,,"Youth Leader",32,34
3,36,3601,2,1214,1,1,78,1,,,70,51
3,36,3601,2,1214,2,1,60,9,,,55,52
3,36,3601,2,1214,4,1,55,4,,,14,41
3,36,3601,2,1214,3,1,55,3,,,50,26
3,36,3603,2,978,2,1,30,3,,,30,41
3,36,3603,2,978,6,1,40,7,,,15,41
3,36,3603,2,978,4,1,45,9,,,40,51
3,36,3603,2,978,7,1,35,4,,,12,34
3,36,3603,2,978,3,1,33,11,,"Youth  Leader",33,26
3,36,3603,2,978,5,1,25,8,,,25,26
3,36,3603,2,978,1,1,95,1,,,65,51
3,36,3605,2,240,2,1,52,3,,,50,51
3,36,3605,2,240,1,1,65,1,,,60,51
3,36,3605,2,240,6,1,41,7,,,41,32
3,36,3605,2,240,5,1,43,4,,,40,34
3,36,3605,2,240,4,1,45,11,,"Youth  Leader",45,26
3,36,3605,2,240,3,1,57,9,,,55,51
3,36,3606,2,1956,1,1,65,1,,,65,51
3,36,3606,2,1956,5,1,49,6,,,15,32
3,36,3606,2,1956,4,1,30,11,,"Youth  Leader",30,26
3,36,3606,2,1956,2,1,47,4,,,47,34
3,36,3606,2,1956,3,1,32,7,,,10,41
3,36,3607,1,2596,5,1,42,8,,,40,26
3,36,3607,1,2596,4,1,57,9,,,55,51
3,36,3607,1,2596,6,1,27,11,,"youth  leader",27,26
3,36,3607,1,2596,3,1,40,5,,,40,34
3,36,3607,1,2596,2,1,29,3,,,29,26
3,36,3607,1,2596,1,1,65,1,,,65,0
3,36,3608,2,2078,2,1,65,3,,,65,61
3,36,3608,2,2078,1,1,43,1,,,43,34
3,36,3608,2,2078,6,1,45,7,,,28,32
3,36,3608,2,2078,3,1,47,9,,,45,26
3,36,3608,2,2078,5,1,47,4,,,25,34
3,36,3608,2,2078,4,1,45,8,,,40,0
3,36,3610,2,1826,5,1,55,9,,,25,51
3,36,3610,2,1826,6,1,26,5,,,25,26
3,36,3610,2,1826,4,1,35,11,,"Youth  Leader",25,51
3,36,3610,2,1826,1,1,70,1,,,65,51
3,36,3610,2,1826,3,1,45,7,,,40,26
3,36,3610,2,1826,2,1,43,3,,,40,26
3,36,3612,1,1474,4,1,35,11,,"YOUTH LEADER",35,16
3,36,3612,1,1474,6,1,70,3,,,52,0
3,36,3612,1,1474,2,1,57,8,,,50,0
3,36,3612,1,1474,5,1,56,9,,,40,51
3,36,3612,1,1474,1,1,55,1,,,50,0
3,36,3613,2,1066,3,1,45,11,,"YOUTH LEADER",45,16
3,36,3613,2,1066,1,1,60,1,,,60,0
3,36,3613,2,1066,4,1,35,8,,,35,51
3,36,3613,2,1066,5,1,25,7,,,25,34
3,36,3613,2,1066,2,1,65,3,,,65,51
1,37,3702,1,972,5,1,37,11,,"cabinet member",25,16
1,37,3702,1,972,2,2,58,2,,,25,0
1,37,3702,1,972,8,2,42,8,,,25,13
1,37,3702,1,972,7,2,29,11,,"assistant Youth leader",25,16
1,37,3702,1,972,4,1,55,11,,"cabinet member",25,16
1,37,3702,1,972,3,1,38,3,,,25,26
1,37,3702,1,972,6,2,70,11,,"magajiya",25,0
1,37,3702,1,972,1,1,70,1,,,25,16
1,37,3706,2,6,2,2,35,2,,,24,12
1,37,3706,2,6,5,1,42,9,,,4,41
1,37,3706,2,6,1,1,48,1,,,48,0
1,37,3706,2,6,7,2,28,8,,,28,13
1,37,3706,2,6,3,1,34,3,,,34,51
1,37,3706,2,6,6,2,45,8,,,30,0
1,37,3706,2,6,4,1,25,10,,,3,41
1,37,3706,1,156,3,1,48,11,,"Registrar",48,43
1,37,3706,1,156,2,1,61,3,,,61,13
1,37,3706,1,156,1,1,60,1,,,60,51
1,37,3706,1,156,4,1,50,9,,,20,51
1,37,3706,1,156,6,2,25,8,,,5,34
1,37,3706,1,156,5,2,30,8,,,5,51
1,37,3706,1,4144,7,2,27,11,,"Fashion Designer",1,26
1,37,3706,1,4144,5,1,45,5,,,45,31
1,37,3706,1,4144,4,1,27,10,,,27,26
1,37,3706,1,4144,3,1,25,9,,,25,26
1,37,3706,1,4144,1,1,85,1,,,85,28
1,37,3706,1,4144,6,2,30,8,,,10,26
1,37,3706,1,4144,2,2,40,7,,,18,41
